"Step","toasty-sweep-1 - train/sampled_mean_reward","toasty-sweep-1 - train/sampled_mean_reward__MIN","toasty-sweep-1 - train/sampled_mean_reward__MAX"
"58","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"59","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"60","1.8126924692201825","1.8126924692201825","1.8126924692201825"
"61","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"62","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"63","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"64","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"65","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"66","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"67","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"68","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"69","0.7704337205436671","0.7704337205436671","0.7704337205436671"
"70","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"71","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"72","1.8126924692201825","1.8126924692201825","1.8126924692201825"
"73","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"74","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"75","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"76","2.2092420352572684","2.2092420352572684","2.2092420352572684"
"77","0.6207255383235227","0.6207255383235227","0.6207255383235227"
"78","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"79","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"80","1.8126924692201825","1.8126924692201825","1.8126924692201825"
"81","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"82","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"83","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"84","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"85","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"86","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"87","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"88","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"89","0.7446774741402015","0.7446774741402015","0.7446774741402015"
"90","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"91","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"92","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"93","2.2092420352572684","2.2092420352572684","2.2092420352572684"
"94","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"95","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"96","0.6207255383235227","0.6207255383235227","0.6207255383235227"
"97","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"98","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"99","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"100","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"101","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"102","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"103","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"104","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"105","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"106","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"107","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"108","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"109","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"110","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"111","1.8126924692201825","1.8126924692201825","1.8126924692201825"
"112","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"113","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"114","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"115","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"116","1.8126924692201825","1.8126924692201825","1.8126924692201825"
"117","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"118","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"119","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"120","1.8126924692201825","1.8126924692201825","1.8126924692201825"
"121","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"122","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"123","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"124","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"125","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"126","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"127","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"128","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"129","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"130","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"131","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"132","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"133","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"134","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"135","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"136","1.8126924692201825","1.8126924692201825","1.8126924692201825"
"137","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"138","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"139","1.8126924692201825","1.8126924692201825","1.8126924692201825"
"140","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"141","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"142","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"143","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"144","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"145","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"146","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"147","1.355988466719369","1.355988466719369","1.355988466719369"
"148","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"149","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"150","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"151","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"152","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"153","1.8126924692201825","1.8126924692201825","1.8126924692201825"
"154","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"155","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"156","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"157","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"158","1.8126924692201825","1.8126924692201825","1.8126924692201825"
"159","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"160","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"161","1.8126924692201825","1.8126924692201825","1.8126924692201825"
"162","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"163","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"164","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"165","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"166","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"167","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"168","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"169","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"170","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"171","1.8126924692201825","1.8126924692201825","1.8126924692201825"
"172","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"173","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"174","1.355988466719369","1.355988466719369","1.355988466719369"
"175","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"176","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"177","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"178","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"179","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"180","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"181","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"182","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"183","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"184","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"185","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"186","1.7185033362541735","1.7185033362541735","1.7185033362541735"
"187","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"188","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"189","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"190","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"191","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"192","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"193","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"194","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"195","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"196","1.8126924692201825","1.8126924692201825","1.8126924692201825"
"197","1.5547052168381132","1.5547052168381132","1.5547052168381132"
"198","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"199","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"200","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"201","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"202","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"203","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"204","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"205","1.8126924692201825","1.8126924692201825","1.8126924692201825"
"206","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"207","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"208","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"209","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"210","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"211","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"212","1.8126924692201825","1.8126924692201825","1.8126924692201825"
"213","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"214","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"215","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"216","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"217","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"218","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"219","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"220","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"221","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"222","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"223","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"224","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"225","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"226","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"227","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"228","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"229","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"230","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"231","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"232","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"233","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"234","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"235","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"236","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"237","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"238","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"239","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"240","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"241","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"242","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"243","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"244","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"245","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"246","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"247","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"248","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"249","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"250","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"251","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"252","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"253","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"254","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"255","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"256","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"257","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"258","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"259","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"260","1.8126924692201825","1.8126924692201825","1.8126924692201825"
"261","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"262","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"263","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"264","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"265","1.8126924692201825","1.8126924692201825","1.8126924692201825"
"266","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"267","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"268","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"269","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"270","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"271","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"272","3.296799539643607","3.296799539643607","3.296799539643607"
"273","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"274","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"275","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"276","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"277","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"278","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"279","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"280","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"281","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"282","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"283","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"284","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"285","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"286","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"287","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"288","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"289","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"290","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"291","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"292","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"293","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"294","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"295","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"296","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"297","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"298","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"299","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"300","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"301","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"302","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"303","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"304","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"305","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"306","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"307","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"308","1.8126924692201825","1.8126924692201825","1.8126924692201825"
"309","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"310","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"311","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"312","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"313","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"314","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"315","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"316","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"317","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"318","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"319","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"320","1.8126924692201825","1.8126924692201825","1.8126924692201825"
"321","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"322","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"323","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"324","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"325","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"326","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"327","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"328","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"329","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"330","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"331","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"332","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"333","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"334","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"335","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"336","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"337","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"338","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"339","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"340","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"341","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"342","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"343","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"344","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"345","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"346","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"347","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"348","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"349","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"350","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"351","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"352","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"353","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"354","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"355","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"356","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"357","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"358","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"359","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"360","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"361","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"362","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"363","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"364","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"365","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"366","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"367","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"368","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"369","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"370","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"371","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"372","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"373","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"374","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"375","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"376","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"377","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"378","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"379","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"380","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"381","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"382","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"383","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"384","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"385","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"386","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"387","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"388","1.8126924692201825","1.8126924692201825","1.8126924692201825"
"389","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"390","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"391","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"392","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"393","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"394","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"395","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"396","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"397","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"398","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"399","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"400","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"401","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"402","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"403","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"404","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"405","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"406","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"407","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"408","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"409","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"410","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"411","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"412","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"413","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"414","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"415","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"416","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"417","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"418","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"419","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"420","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"421","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"422","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"423","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"424","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"425","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"426","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"427","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"428","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"429","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"430","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"431","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"432","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"433","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"434","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"435","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"436","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"437","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"438","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"439","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"440","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"441","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"442","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"443","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"444","0.010000000000000004","0.010000000000000004","0.010000000000000004"
"445","0.010000000000000004","0.010000000000000004","0.010000000000000004"
